provincia,anio,semana_epi,casos_real,pred,horizonte
Río Negro,2022,6,0.0,,t+2
Río Negro,2022,7,0.0,,t+2
Río Negro,2022,8,0.0,,t+2
Río Negro,2022,9,0.0,,t+2
Río Negro,2022,10,0.0,,t+2
Río Negro,2022,11,0.0,,t+2
Río Negro,2022,12,0.0,,t+2
Río Negro,2022,13,0.0,,t+2
Río Negro,2022,14,0.0,,t+2
Río Negro,2022,15,0.0,,t+2
Río Negro,2022,16,0.0,,t+2
Río Negro,2022,17,0.0,,t+2
Río Negro,2022,18,0.0,,t+2
Río Negro,2022,19,0.0,,t+2
Río Negro,2022,20,0.0,,t+2
Río Negro,2022,21,0.0,,t+2
Río Negro,2022,22,0.0,,t+2
Río Negro,2022,23,0.0,,t+2
Río Negro,2022,24,0.0,,t+2
Río Negro,2022,25,0.0,,t+2
Río Negro,2022,26,0.0,,t+2
Río Negro,2022,27,0.0,,t+2
Río Negro,2022,28,0.0,,t+2
Río Negro,2022,29,0.0,,t+2
Río Negro,2022,30,0.0,,t+2
Río Negro,2022,31,0.0,,t+2
Río Negro,2022,32,0.0,,t+2
Río Negro,2022,33,0.0,,t+2
Río Negro,2022,34,0.0,,t+2
Río Negro,2022,35,0.0,,t+2
Río Negro,2022,36,0.0,,t+2
Río Negro,2022,37,0.0,,t+2
Río Negro,2022,38,0.0,,t+2
Río Negro,2022,39,0.0,,t+2
Río Negro,2022,40,0.0,,t+2
Río Negro,2022,41,0.0,,t+2
Río Negro,2022,42,0.0,,t+2
Río Negro,2022,43,0.0,,t+2
Río Negro,2022,44,0.0,,t+2
Río Negro,2022,45,0.0,,t+2
Río Negro,2022,46,0.0,,t+2
Río Negro,2022,47,0.0,,t+2
Río Negro,2022,48,0.0,,t+2
Río Negro,2022,49,0.0,,t+2
Río Negro,2022,50,0.0,,t+2
Río Negro,2022,51,0.0,,t+2
Río Negro,2022,52,0.0,,t+2
Río Negro,2023,1,0.0,,t+2
Río Negro,2023,2,0.0,,t+2
Río Negro,2023,3,0.0,,t+2
Río Negro,2023,4,0.0,,t+2
Río Negro,2023,5,0.0,,t+2
Río Negro,2023,6,0.0,,t+2
Río Negro,2023,7,0.0,,t+2
Río Negro,2023,8,0.0,,t+2
Río Negro,2023,9,0.0,,t+2
Río Negro,2023,10,0.0,,t+2
Río Negro,2023,11,0.0,,t+2
Río Negro,2023,12,0.0,,t+2
Río Negro,2023,13,3.0,,t+2
Río Negro,2023,14,2.0,,t+2
Río Negro,2023,15,3.0,,t+2
Río Negro,2023,16,2.0,,t+2
Río Negro,2023,17,1.0,,t+2
Río Negro,2023,18,1.0,,t+2
Río Negro,2023,19,0.0,,t+2
Río Negro,2023,20,0.0,,t+2
Río Negro,2023,21,0.0,,t+2
Río Negro,2023,22,0.0,,t+2
Río Negro,2023,23,0.0,,t+2
Río Negro,2023,24,0.0,,t+2
Río Negro,2023,25,0.0,,t+2
Río Negro,2023,26,0.0,,t+2
Río Negro,2023,27,0.0,,t+2
Río Negro,2023,28,0.0,,t+2
Río Negro,2023,29,0.0,,t+2
Río Negro,2023,30,0.0,,t+2
Río Negro,2023,31,0.0,,t+2
Río Negro,2023,32,0.0,,t+2
Río Negro,2023,33,0.0,,t+2
Río Negro,2023,34,0.0,,t+2
Río Negro,2023,35,0.0,,t+2
Río Negro,2023,36,0.0,,t+2
Río Negro,2023,37,0.0,,t+2
Río Negro,2023,38,0.0,,t+2
Río Negro,2023,39,0.0,,t+2
Río Negro,2023,40,0.0,,t+2
Río Negro,2023,41,0.0,,t+2
Río Negro,2023,42,0.0,,t+2
Río Negro,2023,43,0.0,,t+2
Río Negro,2023,44,0.0,,t+2
Río Negro,2023,45,0.0,,t+2
Río Negro,2023,46,0.0,,t+2
Río Negro,2023,47,0.0,,t+2
Río Negro,2023,48,0.0,,t+2
Río Negro,2023,49,0.0,,t+2
Río Negro,2023,50,0.0,,t+2
Río Negro,2023,51,0.0,,t+2
Río Negro,2023,52,0.0,,t+2
Río Negro,2024,1,0.0,0.2922831830290003,t+2
Río Negro,2024,1,0.0,0.4334226631150306,t+4
Río Negro,2024,2,1.0,0.4419257976345688,t+2
Río Negro,2024,2,1.0,0.5995104391730234,t+4
Río Negro,2024,3,5.0,0.6785455903761194,t+2
Río Negro,2024,3,5.0,0.7658373109092088,t+4
Río Negro,2024,4,1.0,1.4513270319672256,t+2
Río Negro,2024,4,1.0,0.990599914274392,t+4
Río Negro,2024,5,0.0,6.13719039563613,t+2
Río Negro,2024,5,0.0,1.3077835439657348,t+4
Río Negro,2024,6,3.0,7.901865850024685,t+2
Río Negro,2024,6,3.0,2.3863763652868464,t+4
Río Negro,2024,7,1.0,3.528946707008433,t+2
Río Negro,2024,7,1.0,7.155329506841494,t+4
Río Negro,2024,8,3.0,5.98822713414524,t+2
Río Negro,2024,8,3.0,10.305311519323258,t+4
Río Negro,2024,9,4.0,4.461499827470474,t+2
Río Negro,2024,9,4.0,7.069509433992113,t+4
Río Negro,2024,10,0.0,5.576181766235922,t+2
Río Negro,2024,10,0.0,9.224550066619049,t+4
Río Negro,2024,11,4.0,8.470949994710082,t+2
Río Negro,2024,11,4.0,7.952781963148013,t+4
Río Negro,2024,12,19.0,1.895778669892093,t+2
Río Negro,2024,12,19.0,8.46529144711469,t+4
Río Negro,2024,13,10.0,2.5478906539911628,t+2
Río Negro,2024,13,10.0,10.094909763427331,t+4
Río Negro,2024,14,15.0,8.910750307215228,t+2
Río Negro,2024,14,15.0,3.617710174294404,t+4
Río Negro,2024,15,14.0,12.050107431754666,t+2
Río Negro,2024,15,14.0,2.787462058795468,t+4
Río Negro,2024,16,7.0,11.415604618688588,t+2
Río Negro,2024,16,7.0,6.257753452064083,t+4
Río Negro,2024,17,9.0,8.444780235038515,t+2
Río Negro,2024,17,9.0,9.248710243274903,t+4
Río Negro,2024,18,0.0,4.0971917178264246,t+2
Río Negro,2024,18,0.0,9.63377456433566,t+4
Río Negro,2024,19,1.0,2.423301385343984,t+2
Río Negro,2024,19,1.0,6.93360376593434,t+4
Río Negro,2024,20,1.0,0.1219212741014766,t+2
Río Negro,2024,20,1.0,3.010924644993715,t+4
Río Negro,2024,21,1.0,0.0377816381234835,t+2
Río Negro,2024,21,1.0,1.4825780730531175,t+4
Río Negro,2024,22,0.0,0.0741381827618117,t+2
Río Negro,2024,22,0.0,0.0,t+4
Río Negro,2024,23,0.0,0.1206099091689084,t+2
Río Negro,2024,23,0.0,0.0,t+4
Río Negro,2024,24,0.0,0.085757912967621,t+2
Río Negro,2024,24,0.0,0.0,t+4
Río Negro,2024,25,0.0,0.059026436241699,t+2
Río Negro,2024,25,0.0,0.0,t+4
Río Negro,2024,26,0.0,0.0501002787303848,t+2
Río Negro,2024,26,0.0,0.0,t+4
Río Negro,2024,27,0.0,0.0307646128552872,t+2
Río Negro,2024,27,0.0,0.0,t+4
Río Negro,2024,28,0.0,0.0181394761366788,t+2
Río Negro,2024,28,0.0,0.0,t+4
Río Negro,2024,29,0.0,0.0093832557535101,t+2
Río Negro,2024,29,0.0,0.0,t+4
Río Negro,2024,30,0.0,0.0,t+2
Río Negro,2024,30,0.0,0.0,t+4
Río Negro,2024,31,0.0,0.0,t+2
Río Negro,2024,31,0.0,0.0,t+4
Río Negro,2024,32,0.0,0.0,t+2
Río Negro,2024,32,0.0,0.0,t+4
Río Negro,2024,33,0.0,0.0,t+2
Río Negro,2024,33,0.0,0.0,t+4
Río Negro,2024,34,0.0,0.0,t+2
Río Negro,2024,34,0.0,0.0,t+4
Río Negro,2024,35,0.0,0.0,t+2
Río Negro,2024,35,0.0,0.0,t+4
Río Negro,2024,36,0.0,0.0,t+2
Río Negro,2024,36,0.0,0.0,t+4
Río Negro,2024,37,0.0,0.0,t+2
Río Negro,2024,37,0.0,0.0,t+4
Río Negro,2024,38,0.0,0.0,t+2
Río Negro,2024,38,0.0,0.0,t+4
Río Negro,2024,39,0.0,0.0,t+2
Río Negro,2024,39,0.0,0.0,t+4
Río Negro,2024,40,0.0,0.0,t+2
Río Negro,2024,40,0.0,0.0,t+4
Río Negro,2024,41,0.0,0.0,t+2
Río Negro,2024,41,0.0,0.0,t+4
Río Negro,2024,42,0.0,0.0,t+2
Río Negro,2024,42,0.0,0.0,t+4
Río Negro,2024,43,0.0,0.0,t+2
Río Negro,2024,43,0.0,0.0,t+4
Río Negro,2024,44,0.0,0.0008622757837473,t+2
Río Negro,2024,44,0.0,0.0,t+4
Río Negro,2024,45,0.0,0.004370776413029,t+2
Río Negro,2024,45,0.0,0.0,t+4
Río Negro,2024,46,0.0,0.0057173200926298,t+2
Río Negro,2024,46,0.0,0.0,t+4
Río Negro,2024,47,0.0,0.0007311963202882,t+2
Río Negro,2024,47,0.0,0.0,t+4
Río Negro,2024,48,0.0,0.0,t+2
Río Negro,2024,48,0.0,0.0,t+4
Río Negro,2024,49,0.0,0.0015827185683433,t+2
Río Negro,2024,49,0.0,0.0,t+4
Río Negro,2024,50,0.0,0.0,t+2
Río Negro,2024,50,0.0,0.0,t+4
Río Negro,2024,51,0.0,0.0,t+2
Río Negro,2024,51,0.0,0.0,t+4
Río Negro,2024,52,0.0,0.0,t+2
Río Negro,2024,52,0.0,0.0,t+4
Río Negro,2025,1,0.0,0.0162144846295303,t+2
Río Negro,2025,1,0.0,0.0,t+4
Río Negro,2025,2,0.0,0.0324714965611493,t+2
Río Negro,2025,2,0.0,0.0,t+4
Río Negro,2025,3,0.0,0.0531759884878467,t+2
Río Negro,2025,3,0.0,0.0,t+4
Río Negro,2025,4,0.0,0.0735432273960892,t+2
Río Negro,2025,4,0.0,0.0168864824759066,t+4
Río Negro,2025,5,0.0,0.0637569826945312,t+2
Río Negro,2025,5,0.0,0.0485400770456152,t+4
Río Negro,2025,6,0.0,0.0520402634513311,t+2
Río Negro,2025,6,0.0,0.066572047345345,t+4
Río Negro,2025,7,0.0,0.0604011419837276,t+2
Río Negro,2025,7,0.0,0.0665873665239255,t+4
Río Negro,2025,8,0.0,0.0494941759534039,t+2
Río Negro,2025,8,0.0,0.0560123163132171,t+4
Río Negro,2025,9,0.0,0.054055041893831,t+2
Río Negro,2025,9,0.0,0.0529311947842222,t+4
Río Negro,2025,10,0.0,0.0719081654158618,t+2
Río Negro,2025,10,0.0,0.0353835245384015,t+4
Río Negro,2025,11,0.0,0.1161694440109269,t+2
Río Negro,2025,11,0.0,0.0168986845620498,t+4
Río Negro,2025,12,0.0,0.1603865746063617,t+2
Río Negro,2025,12,0.0,0.0010652608405669,t+4
Río Negro,2025,13,0.0,0.146820878013704,t+2
Río Negro,2025,13,0.0,0.0073904560070187,t+4
Río Negro,2025,14,0.0,0.1494744650953919,t+2
Río Negro,2025,14,0.0,0.009920179386144,t+4
Río Negro,2025,15,0.0,0.1324605484481335,t+2
Río Negro,2025,15,0.0,0.0,t+4
Río Negro,2025,16,0.0,0.0759204897225509,t+2
Río Negro,2025,16,0.0,0.0,t+4
Río Negro,2025,17,0.0,0.0866223575086753,t+2
Río Negro,2025,17,0.0,0.0,t+4
Río Negro,2025,18,0.0,0.0837348271158795,t+2
Río Negro,2025,18,0.0,0.0,t+4
Río Negro,2025,19,0.0,0.0907888727788401,t+2
Río Negro,2025,19,0.0,0.0,t+4
Río Negro,2025,20,0.0,0.0808115422657989,t+2
Río Negro,2025,20,0.0,0.0,t+4
Río Negro,2025,21,0.0,0.0587714664322442,t+2
Río Negro,2025,21,0.0,0.0,t+4
Río Negro,2025,22,0.0,0.0500499158893125,t+2
Río Negro,2025,22,0.0,0.0,t+4
Río Negro,2025,23,0.0,0.0238886266067588,t+2
Río Negro,2025,23,0.0,0.0,t+4
Río Negro,2025,24,0.0,0.0103005491007586,t+2
Río Negro,2025,24,0.0,0.0,t+4
Río Negro,2025,25,0.0,0.005798727464178,t+2
Río Negro,2025,25,0.0,0.0,t+4
Río Negro,2025,26,0.0,0.0024554142114445,t+2
Río Negro,2025,26,0.0,0.0,t+4
Río Negro,2025,27,0.0,0.0006341896494692,t+2
Río Negro,2025,27,0.0,0.0020270235908387,t+4
Río Negro,2025,28,0.0,0.0,t+2
Río Negro,2025,28,0.0,0.0,t+4
Río Negro,2025,29,0.0,0.0,t+2
Río Negro,2025,29,0.0,0.0,t+4
Río Negro,2025,30,0.0,0.0,t+2
Río Negro,2025,30,0.0,0.0,t+4
Río Negro,2025,31,0.0,0.0,t+2
Río Negro,2025,31,0.0,0.0,t+4
Río Negro,2025,32,0.0,0.0,t+2
Río Negro,2025,32,0.0,0.0,t+4
Río Negro,2025,33,0.0,0.0,t+2
Río Negro,2025,33,0.0,0.0,t+4
Río Negro,2025,34,0.0,0.0,t+2
Río Negro,2025,34,0.0,0.0,t+4
Río Negro,2025,35,0.0,0.0008416047004043,t+2
Río Negro,2025,35,0.0,0.0,t+4
Río Negro,2025,36,0.0,0.0,t+2
Río Negro,2025,36,0.0,0.0,t+4
Río Negro,2025,37,0.0,0.0,t+2
Río Negro,2025,37,0.0,0.0,t+4
Río Negro,2025,38,0.0,0.0,t+2
Río Negro,2025,38,0.0,0.0,t+4
Río Negro,2025,39,0.0,0.0,t+2
Río Negro,2025,39,0.0,0.0,t+4
Río Negro,2025,40,0.0,0.0,t+2
Río Negro,2025,40,0.0,0.0,t+4
Río Negro,2025,41,0.0,0.0,t+2
Río Negro,2025,41,0.0,0.0,t+4
Río Negro,2025,42,0.0,0.0,t+2
Río Negro,2025,42,0.0,0.0,t+4
Río Negro,2025,43,0.0,0.0,t+2
Río Negro,2025,43,0.0,0.0,t+4
Río Negro,2025,44,0.0,0.0,t+2
Río Negro,2025,44,0.0,0.0,t+4
Río Negro,2025,45,0.0,0.0,t+2
Río Negro,2025,45,0.0,0.0,t+4
Río Negro,2025,46,0.0,0.0,t+2
Río Negro,2025,46,0.0,0.0,t+4
Río Negro,2025,47,0.0,0.0,t+2
Río Negro,2025,47,0.0,0.0,t+4
Río Negro,2025,48,0.0,0.0,t+2
Río Negro,2025,48,0.0,0.0,t+4
Río Negro,2025,49,0.0,0.0,t+2
Río Negro,2025,49,0.0,0.0,t+4
Río Negro,2025,50,0.0,0.0137541422166153,t+2
Río Negro,2025,50,0.0,0.0,t+4
Río Negro,2025,51,0.0,0.0173199681583139,t+2
Río Negro,2025,51,0.0,0.0,t+4
Río Negro,2025,52,0.0,0.0198764433178235,t+2
Río Negro,2025,52,0.0,0.0,t+4
Río Negro,2025,53,0.0,0.0024009578106746,t+2
Río Negro,2025,53,0.0,0.0,t+4
Río Negro,2026,2,,0.06,t+2
Río Negro,2026,4,,0.03,t+4
Salta,2019,1,0.0,,t+2
Salta,2019,2,2.0,,t+2
Salta,2019,3,7.0,,t+2
Salta,2019,4,13.0,,t+2
Salta,2019,5,44.0,,t+2
Salta,2019,6,86.0,,t+2
Salta,2019,7,36.0,,t+2
Salta,2019,8,17.0,,t+2
Salta,2019,9,20.0,,t+2
Salta,2019,10,60.0,,t+2
Salta,2019,11,69.0,,t+2
Salta,2019,12,56.0,,t+2
Salta,2019,13,55.0,,t+2
Salta,2019,14,54.0,,t+2
Salta,2019,15,42.0,,t+2
Salta,2019,16,31.0,,t+2
Salta,2019,17,48.0,,t+2
Salta,2019,18,55.0,,t+2
Salta,2019,19,88.0,,t+2
Salta,2019,20,76.0,,t+2
Salta,2019,21,37.0,,t+2
Salta,2019,22,10.0,,t+2
Salta,2019,23,11.0,,t+2
Salta,2019,24,4.0,,t+2
Salta,2019,25,6.0,,t+2
Salta,2019,26,3.0,,t+2
Salta,2019,27,4.0,,t+2
Salta,2019,28,1.0,,t+2
Salta,2019,29,1.0,,t+2
Salta,2019,30,2.0,,t+2
Salta,2019,31,0.0,,t+2
Salta,2019,32,0.0,,t+2
Salta,2019,33,0.0,,t+2
Salta,2019,34,0.0,,t+2
Salta,2019,35,0.0,,t+2
Salta,2019,36,0.0,,t+2
Salta,2019,37,0.0,,t+2
Salta,2019,38,0.0,,t+2
Salta,2019,39,0.0,,t+2
Salta,2019,40,0.0,,t+2
Salta,2019,41,0.0,,t+2
Salta,2019,42,0.0,,t+2
Salta,2019,43,0.0,,t+2
Salta,2019,44,0.0,,t+2
Salta,2019,45,0.0,,t+2
Salta,2019,46,0.0,,t+2
Salta,2019,47,0.0,,t+2
Salta,2019,48,0.0,,t+2
Salta,2019,49,0.0,,t+2
Salta,2019,50,0.0,,t+2
Salta,2019,51,0.0,,t+2
Salta,2019,52,2.0,,t+2
Salta,2020,1,0.0,,t+2
Salta,2020,2,2.0,,t+2
Salta,2020,3,4.0,,t+2
Salta,2020,4,1.0,,t+2
Salta,2020,5,25.0,,t+2
Salta,2020,6,33.0,,t+2
Salta,2020,7,72.0,,t+2
Salta,2020,8,121.0,,t+2
Salta,2020,9,110.0,,t+2
Salta,2020,10,324.0,,t+2
Salta,2020,11,291.0,,t+2
Salta,2020,12,318.0,,t+2
Salta,2020,13,313.0,,t+2
Salta,2020,14,295.0,,t+2
Salta,2020,15,264.0,,t+2
Salta,2020,16,379.0,,t+2
Salta,2020,17,229.0,,t+2
Salta,2020,18,210.0,,t+2
Salta,2020,19,172.0,,t+2
Salta,2020,20,139.0,,t+2
Salta,2020,21,75.0,,t+2
Salta,2020,22,18.0,,t+2
Salta,2020,23,76.0,,t+2
Salta,2020,24,34.0,,t+2
Salta,2020,25,11.0,,t+2
Salta,2020,26,16.0,,t+2
Salta,2020,27,21.0,,t+2
Salta,2020,28,2.0,,t+2
Salta,2020,29,0.0,,t+2
Salta,2020,30,1.0,,t+2
Salta,2020,31,0.0,,t+2
Salta,2020,32,0.0,,t+2
Salta,2020,33,0.0,,t+2
Salta,2020,34,0.0,,t+2
Salta,2020,35,0.0,,t+2
Salta,2020,36,0.0,,t+2
Salta,2020,37,0.0,,t+2
Salta,2020,38,0.0,,t+2
Salta,2020,39,0.0,,t+2
Salta,2020,40,0.0,,t+2
Salta,2020,41,0.0,,t+2
Salta,2020,42,0.0,,t+2
Salta,2020,43,0.0,,t+2
Salta,2020,44,0.0,,t+2
Salta,2020,45,0.0,,t+2
Salta,2020,46,1.0,,t+2
Salta,2020,47,2.0,,t+2
Salta,2020,48,0.0,,t+2
Salta,2020,49,0.0,,t+2
Salta,2020,50,1.0,,t+2
Salta,2020,51,2.0,,t+2
Salta,2020,52,1.0,,t+2
Salta,2020,53,4.0,,t+2
Salta,2021,1,6.0,,t+2
Salta,2021,2,10.0,,t+2
Salta,2021,3,16.0,,t+2
Salta,2021,4,25.0,,t+2
Salta,2021,5,43.0,,t+2
Salta,2021,6,17.0,,t+2
Salta,2021,7,50.0,,t+2
Salta,2021,8,68.0,,t+2
Salta,2021,9,73.0,,t+2
Salta,2021,10,97.0,,t+2
Salta,2021,11,122.0,,t+2
Salta,2021,12,61.0,,t+2
Salta,2021,13,93.0,,t+2
Salta,2021,14,128.0,,t+2
Salta,2021,15,130.0,,t+2
Salta,2021,16,180.0,,t+2
Salta,2021,17,227.0,,t+2
Salta,2021,18,237.0,,t+2
Salta,2021,19,163.0,,t+2
Salta,2021,20,72.0,,t+2
Salta,2021,21,115.0,,t+2
Salta,2021,22,97.0,,t+2
Salta,2021,23,54.0,,t+2
Salta,2021,24,26.0,,t+2
Salta,2021,25,1.0,,t+2
Salta,2021,26,0.0,,t+2
Salta,2021,27,0.0,,t+2
Salta,2021,28,0.0,,t+2
Salta,2021,29,0.0,,t+2
Salta,2021,30,1.0,,t+2
Salta,2021,31,0.0,,t+2
Salta,2021,32,0.0,,t+2
Salta,2021,33,0.0,,t+2
Salta,2021,34,0.0,,t+2
Salta,2021,35,0.0,,t+2
Salta,2021,36,0.0,,t+2
Salta,2021,37,0.0,,t+2
Salta,2021,38,0.0,,t+2
Salta,2021,39,0.0,,t+2
Salta,2021,40,0.0,,t+2
Salta,2021,41,0.0,,t+2
Salta,2021,42,0.0,,t+2
Salta,2021,43,0.0,,t+2
Salta,2021,44,0.0,,t+2
Salta,2021,45,0.0,,t+2
Salta,2021,46,0.0,,t+2
Salta,2021,47,0.0,,t+2
Salta,2021,48,0.0,,t+2
Salta,2021,49,0.0,,t+2
Salta,2021,50,0.0,,t+2
Salta,2021,51,0.0,,t+2
Salta,2021,52,0.0,,t+2
Salta,2022,1,0.0,,t+2
Salta,2022,2,0.0,,t+2
Salta,2022,3,0.0,,t+2
Salta,2022,4,2.0,,t+2
Salta,2022,5,3.0,,t+2
Salta,2022,6,1.0,,t+2
Salta,2022,7,1.0,,t+2
Salta,2022,8,1.0,,t+2
Salta,2022,9,1.0,,t+2
Salta,2022,10,9.0,,t+2
Salta,2022,11,23.0,,t+2
Salta,2022,12,39.0,,t+2
Salta,2022,13,37.0,,t+2
Salta,2022,14,84.0,,t+2
Salta,2022,15,77.0,,t+2
Salta,2022,16,88.0,,t+2
Salta,2022,17,86.0,,t+2
Salta,2022,18,66.0,,t+2
Salta,2022,19,36.0,,t+2
Salta,2022,20,16.0,,t+2
Salta,2022,21,18.0,,t+2
Salta,2022,22,6.0,,t+2
Salta,2022,23,1.0,,t+2
Salta,2022,24,0.0,,t+2
Salta,2022,25,0.0,,t+2
Salta,2022,26,0.0,,t+2
Salta,2022,27,0.0,,t+2
Salta,2022,28,0.0,,t+2
Salta,2022,29,0.0,,t+2
Salta,2022,30,0.0,,t+2
Salta,2022,31,0.0,,t+2
Salta,2022,32,0.0,,t+2
Salta,2022,33,0.0,,t+2
Salta,2022,34,0.0,,t+2
Salta,2022,35,0.0,,t+2
Salta,2022,36,0.0,,t+2
Salta,2022,37,0.0,,t+2
Salta,2022,38,0.0,,t+2
Salta,2022,39,0.0,,t+2
Salta,2022,40,0.0,,t+2
Salta,2022,41,0.0,,t+2
Salta,2022,42,0.0,,t+2
Salta,2022,43,0.0,,t+2
Salta,2022,44,0.0,,t+2
Salta,2022,45,0.0,,t+2
Salta,2022,46,0.0,,t+2
Salta,2022,47,0.0,,t+2
Salta,2022,48,0.0,,t+2
Salta,2022,49,0.0,,t+2
Salta,2022,50,0.0,,t+2
Salta,2022,51,0.0,,t+2
Salta,2022,52,0.0,,t+2
Salta,2023,1,0.0,,t+2
Salta,2023,2,1.0,,t+2
Salta,2023,3,2.0,,t+2
Salta,2023,4,9.0,,t+2
Salta,2023,5,15.0,,t+2
Salta,2023,6,76.0,,t+2
Salta,2023,7,130.0,,t+2
Salta,2023,8,230.0,,t+2
Salta,2023,9,347.0,,t+2
Salta,2023,10,704.0,,t+2
Salta,2023,11,1170.0,,t+2
Salta,2023,12,1837.0,,t+2
Salta,2023,13,2118.0,,t+2
Salta,2023,14,1502.0,,t+2
Salta,2023,15,1739.0,,t+2
Salta,2023,16,1315.0,,t+2
Salta,2023,17,935.0,,t+2
Salta,2023,18,894.0,,t+2
Salta,2023,19,443.0,,t+2
Salta,2023,20,458.0,,t+2
Salta,2023,21,318.0,,t+2
Salta,2023,22,388.0,,t+2
Salta,2023,23,229.0,,t+2
Salta,2023,24,148.0,,t+2
Salta,2023,25,36.0,,t+2
Salta,2023,26,32.0,,t+2
Salta,2023,27,30.0,,t+2
Salta,2023,28,15.0,,t+2
Salta,2023,29,6.0,,t+2
Salta,2023,30,4.0,,t+2
Salta,2023,31,2.0,,t+2
Salta,2023,32,0.0,,t+2
Salta,2023,33,0.0,,t+2
Salta,2023,34,0.0,,t+2
Salta,2023,35,0.0,,t+2
Salta,2023,36,0.0,,t+2
Salta,2023,37,1.0,,t+2
Salta,2023,38,1.0,,t+2
Salta,2023,39,0.0,,t+2
Salta,2023,40,1.0,,t+2
Salta,2023,41,0.0,,t+2
Salta,2023,42,1.0,,t+2
Salta,2023,43,0.0,,t+2
Salta,2023,44,0.0,,t+2
Salta,2023,45,0.0,,t+2
Salta,2023,46,0.0,,t+2
Salta,2023,47,0.0,,t+2
Salta,2023,48,1.0,,t+2
Salta,2023,49,1.0,,t+2
Salta,2023,50,0.0,,t+2
Salta,2023,51,3.0,,t+2
Salta,2023,52,3.0,,t+2
Salta,2024,1,12.0,11.19609427627798,t+2
Salta,2024,1,12.0,7.138642969331179,t+4
Salta,2024,2,12.0,23.7177826543126,t+2
Salta,2024,2,12.0,10.816216533501777,t+4
Salta,2024,3,28.0,68.27140501141274,t+2
Salta,2024,3,28.0,31.052128323947947,t+4
Salta,2024,4,50.0,113.30988133910144,t+2
Salta,2024,4,50.0,77.06512831517155,t+4
Salta,2024,5,89.0,191.19792141186696,t+2
Salta,2024,5,89.0,179.82075940110863,t+4
Salta,2024,6,219.0,245.07711299236533,t+2
Salta,2024,6,219.0,237.32991266883585,t+4
Salta,2024,7,409.0,325.4081514460295,t+2
Salta,2024,7,409.0,333.41800375348924,t+4
Salta,2024,8,782.0,473.9723825392153,t+2
Salta,2024,8,782.0,424.615358671361,t+4
Salta,2024,9,1002.0,599.9005760837089,t+2
Salta,2024,9,1002.0,474.3262210467448,t+4
Salta,2024,10,1434.0,788.6075787550881,t+2
Salta,2024,10,1434.0,607.6446820200706,t+4
Salta,2024,11,2035.0,910.2515011873184,t+2
Salta,2024,11,2035.0,760.9311276792656,t+4
Salta,2024,12,2891.0,1028.4576361766613,t+2
Salta,2024,12,2891.0,862.2646763260468,t+4
Salta,2024,13,2565.0,1174.5207794790028,t+2
Salta,2024,13,2565.0,889.476094367916,t+4
Salta,2024,14,3243.0,1176.3920617908584,t+2
Salta,2024,14,3243.0,956.754525948338,t+4
Salta,2024,15,3437.0,1109.0797637099786,t+2
Salta,2024,15,3437.0,1009.1183888070066,t+4
Salta,2024,16,2492.0,1160.9868595507414,t+2
Salta,2024,16,2492.0,995.8380279500276,t+4
Salta,2024,17,1414.0,1113.5384733115804,t+2
Salta,2024,17,1414.0,902.050540087308,t+4
Salta,2024,18,970.0,970.0942496685784,t+2
Salta,2024,18,970.0,889.5222036717115,t+4
Salta,2024,19,655.0,844.3460926353848,t+2
Salta,2024,19,655.0,832.3782750143527,t+4
Salta,2024,20,259.0,647.384053142662,t+2
Salta,2024,20,259.0,668.9857871272307,t+4
Salta,2024,21,68.0,464.5794232330376,t+2
Salta,2024,21,68.0,491.0323435540751,t+4
Salta,2024,22,18.0,172.33229562031082,t+2
Salta,2024,22,18.0,338.0738464521038,t+4
Salta,2024,23,9.0,51.59485103800283,t+2
Salta,2024,23,9.0,218.10048583797052,t+4
Salta,2024,24,4.0,11.943925472361434,t+2
Salta,2024,24,4.0,79.77703378194975,t+4
Salta,2024,25,7.0,4.676926067688052,t+2
Salta,2024,25,7.0,16.987210058384985,t+4
Salta,2024,26,7.0,1.8545965636271875,t+2
Salta,2024,26,7.0,2.1423283660336163,t+4
Salta,2024,27,1.0,1.330533648331053,t+2
Salta,2024,27,1.0,0.3376411460216076,t+4
Salta,2024,28,0.0,1.0008038286041974,t+2
Salta,2024,28,0.0,0.0244990148483631,t+4
Salta,2024,29,0.0,0.4292575235299615,t+2
Salta,2024,29,0.0,0.1777282930467054,t+4
Salta,2024,30,0.0,0.0901770836924258,t+2
Salta,2024,30,0.0,0.4418201792928717,t+4
Salta,2024,31,0.0,0.0,t+2
Salta,2024,31,0.0,0.3216927986010122,t+4
Salta,2024,32,0.0,0.0,t+2
Salta,2024,32,0.0,0.0682654298060028,t+4
Salta,2024,33,0.0,0.0,t+2
Salta,2024,33,0.0,0.0,t+4
Salta,2024,34,0.0,0.0,t+2
Salta,2024,34,0.0,0.0,t+4
Salta,2024,35,0.0,0.0,t+2
Salta,2024,35,0.0,0.0,t+4
Salta,2024,36,0.0,0.0,t+2
Salta,2024,36,0.0,0.0,t+4
Salta,2024,37,0.0,0.0,t+2
Salta,2024,37,0.0,0.0,t+4
Salta,2024,38,0.0,0.0,t+2
Salta,2024,38,0.0,0.0,t+4
Salta,2024,39,0.0,0.0,t+2
Salta,2024,39,0.0,0.0,t+4
Salta,2024,40,0.0,0.0,t+2
Salta,2024,40,0.0,0.0,t+4
